player_name,total_runs,balls_faced,dismissals,strike_rate,total_wickets,runs_conceded,balls_bowled,overs_bowled,economy_rate,player_ID
JJ Bumrah,56.0,68.0,8.0,82.35294117647058,161.0,3499.0,2857.0,476.1666666666667,7.348267413370668,Player_243
JJ Roy,329.0,264.0,11.0,124.62121212121212,0.0,0.0,0.0,0.0,0.0,Player_244
JJ van der Wath,18.0,17.0,2.0,105.88235294117648,3.0,134.0,76.0,12.666666666666666,10.578947368421051,Player_245
JL Denly,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Player_246
JL Pattinson,15.0,13.0,1.0,115.38461538461536,11.0,321.0,222.0,37.0,8.675675675675675,Player_247
JM Bairstow,1291.0,935.0,38.0,138.07486631016044,0.0,0.0,0.0,0.0,0.0,Player_248
JM Kemp,26.0,25.0,2.0,104.0,3.0,58.0,47.0,7.833333333333333,7.404255319148937,Player_249
JM Sharma,234.0,149.0,8.0,157.04697986577182,0.0,0.0,0.0,0.0,0.0,Player_250
JO Holder,247.0,205.0,19.0,120.48780487804878,55.0,1199.0,873.0,145.5,8.240549828178693,Player_251
JP Behrendorff,0.0,0.0,0.0,0.0,5.0,168.0,117.0,19.5,8.615384615384615,Player_252
JP Duminy,2029.0,1680.0,49.0,120.77380952380952,23.0,847.0,701.0,116.83333333333331,7.249643366619116,Player_253
JP Faulkner,527.0,406.0,28.0,129.80295566502463,76.0,1849.0,1287.0,214.5,8.62004662004662,Player_254
JPR Scantlebury-Searles,8.0,6.0,1.0,133.33333333333331,2.0,89.0,45.0,7.5,11.866666666666667,Player_255
JR Hazlewood,18.0,27.0,0.0,66.66666666666666,33.0,754.0,565.0,94.16666666666669,8.007079646017699,Player_256
JR Hopes,417.0,314.0,17.0,132.80254777070064,14.0,562.0,369.0,61.5,9.138211382113822,Player_257
JR Philippe,78.0,80.0,4.0,97.5,0.0,0.0,0.0,0.0,0.0,Player_258
JW Hastings,0.0,0.0,0.0,0.0,3.0,66.0,61.0,10.166666666666666,6.491803278688525,Player_259
Jalaj S Saxena,0.0,0.0,0.0,0.0,0.0,27.0,18.0,3.0,9.0,Player_260
Jaskaran Singh,8.0,11.0,2.0,72.72727272727273,6.0,174.0,111.0,18.5,9.405405405405403,Player_261
Joginder Sharma,36.0,30.0,4.0,120.0,13.0,421.0,272.0,45.333333333333336,9.286764705882351,Player_262
K Goel,218.0,239.0,14.0,91.21338912133892,0.0,94.0,67.0,11.166666666666666,8.417910447761194,Player_263
K Gowtham,186.0,115.0,14.0,161.7391304347826,19.0,677.0,486.0,81.0,8.358024691358025,Player_264
K Kartikeya,3.0,6.0,1.0,50.0,5.0,103.0,78.0,13.0,7.923076923076923,Player_265
K Khejroliya,0.0,0.0,0.0,0.0,3.0,157.0,101.0,16.833333333333332,9.326732673267328,Player_266
K Rabada,186.0,188.0,14.0,98.93617021276596,108.0,2023.0,1498.0,249.66666666666663,8.102803738317757,Player_267
K Santokie,0.0,0.0,0.0,0.0,3.0,91.0,51.0,8.5,10.705882352941176,Player_268
K Upadhyay,12.0,9.0,0.0,133.33333333333331,0.0,81.0,56.0,9.333333333333334,8.678571428571429,Player_269
K Yadav,0.0,4.0,0.0,0.0,0.0,17.0,12.0,2.0,8.5,Player_270
KA Jamieson,65.0,55.0,3.0,118.1818181818182,9.0,271.0,179.0,29.83333333333333,9.083798882681563,Player_271
KA Pollard,3437.0,2447.0,129.0,140.45770331017573,81.0,2200.0,1586.0,264.3333333333333,8.32282471626734,Player_272
KAJ Roach,10.0,9.0,1.0,111.11111111111111,0.0,80.0,52.0,8.666666666666666,9.230769230769232,Player_273
KB Arun Karthik,51.0,53.0,5.0,96.22641509433964,0.0,0.0,0.0,0.0,0.0,Player_274
KC Cariappa,24.0,21.0,3.0,114.28571428571428,8.0,349.0,224.0,37.333333333333336,9.348214285714285,Player_275
KC Sangakkara,1687.0,1424.0,69.0,118.4691011235955,0.0,0.0,0.0,0.0,0.0,Player_276
KD Karthik,4377.0,3386.0,168.0,129.26757235676314,0.0,0.0,0.0,0.0,0.0,Player_277
KH Pandya,1326.0,1003.0,58.0,132.20338983050848,65.0,2066.0,1725.0,287.5,7.18608695652174,Player_278
KJ Abbott,13.0,8.0,1.0,162.5,2.0,182.0,102.0,17.0,10.705882352941176,Player_279
KK Ahmed,1.0,7.0,5.0,14.285714285714285,51.0,1116.0,809.0,134.83333333333334,8.276885043263288,Player_280
KK Cooper,116.0,70.0,9.0,165.71428571428572,36.0,789.0,600.0,100.0,7.89,Player_281
KK Nair,1496.0,1192.0,65.0,125.503355704698,0.0,0.0,0.0,0.0,0.0,Player_282
KL Nagarkoti,22.0,34.0,4.0,64.70588235294117,5.0,287.0,185.0,30.83333333333333,9.308108108108108,Player_283
KL Rahul,3895.0,2933.0,84.0,132.79918172519604,0.0,0.0,0.0,0.0,0.0,Player_284
KM Asif,0.0,0.0,0.0,0.0,4.0,93.0,52.0,8.666666666666666,10.730769230769232,Player_285
KM Jadhav,1196.0,1002.0,54.0,119.36127744510978,0.0,0.0,0.0,0.0,0.0,Player_286
KMA Paul,18.0,26.0,4.0,69.23076923076923,10.0,239.0,180.0,30.0,7.966666666666667,Player_287
KMDN Kulasekara,5.0,3.0,0.0,166.66666666666669,6.0,122.0,107.0,17.833333333333332,6.841121495327103,Player_288
KP Appanna,2.0,4.0,1.0,50.0,11.0,291.0,222.0,37.0,7.864864864864865,Player_289
KP Pietersen,1001.0,758.0,29.0,132.05804749340368,9.0,218.0,180.0,30.0,7.266666666666667,Player_290
KR Sen,0.0,3.0,0.0,0.0,8.0,240.0,157.0,26.166666666666668,9.171974522292992,Player_291
KS Bharat,199.0,168.0,7.0,118.45238095238096,0.0,0.0,0.0,0.0,0.0,Player_292
KS Sharma,4.0,4.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,Player_293
KS Williamson,2105.0,1707.0,57.0,123.31575864089046,0.0,31.0,18.0,3.0,10.333333333333334,Player_294
KV Sharma,317.0,285.0,21.0,111.2280701754386,64.0,1645.0,1239.0,206.5,7.966101694915254,Player_295
KW Richardson,36.0,39.0,3.0,92.3076923076923,21.0,479.0,345.0,57.5,8.330434782608696,Player_296
Kamran Akmal,128.0,78.0,4.0,164.1025641025641,0.0,0.0,0.0,0.0,0.0,Player_297
Kamran Khan,3.0,5.0,1.0,60.0,14.0,248.0,177.0,29.5,8.40677966101695,Player_298
Karanveer Singh,12.0,17.0,1.0,70.58823529411765,14.0,323.0,213.0,35.5,9.098591549295774,Player_299
Kartik Tyagi,13.0,16.0,4.0,81.25,15.0,576.0,388.0,64.66666666666667,8.90721649484536,Player_300
Kuldeep Yadav,105.0,130.0,5.0,80.76923076923077,64.0,1671.0,1219.0,203.16666666666663,8.224774405250205,Player_301
L Ablish,0.0,2.0,0.0,0.0,5.0,76.0,45.0,7.5,10.133333333333333,Player_302
L Balaji,36.0,50.0,7.0,72.0,85.0,2083.0,1574.0,262.3333333333333,7.940279542566709,Player_303
L Ngidi,0.0,0.0,0.0,0.0,28.0,460.0,342.0,57.0,8.070175438596491,Player_304
L Ronchi,34.0,37.0,3.0,91.8918918918919,0.0,0.0,0.0,0.0,0.0,Player_305
LA Carseldine,81.0,71.0,3.0,114.08450704225352,1.0,6.0,7.0,1.1666666666666667,5.142857142857142,Player_306
LA Pomersbach,302.0,251.0,11.0,120.3187250996016,0.0,0.0,0.0,0.0,0.0,Player_307
LE Plunkett,1.0,3.0,1.0,33.33333333333333,4.0,228.0,154.0,25.666666666666668,8.883116883116882,Player_308
LH Ferguson,67.0,47.0,3.0,142.5531914893617,46.0,1093.0,805.0,134.16666666666666,8.146583850931677,Player_309
LI Meriwala,0.0,0.0,0.0,0.0,1.0,32.0,19.0,3.1666666666666665,10.105263157894738,Player_310
LJ Wright,106.0,63.0,4.0,168.25396825396825,2.0,125.0,75.0,12.5,10.0,Player_311
LMP Simmons,1079.0,878.0,27.0,122.89293849658314,1.0,34.0,18.0,3.0,11.333333333333334,Player_312
LPC Silva,40.0,27.0,2.0,148.14814814814815,0.0,21.0,6.0,1.0,21.0,Player_313
LR Shukla,405.0,358.0,29.0,113.12849162011172,17.0,458.0,326.0,54.333333333333336,8.429447852760736,Player_314
LRPL Taylor,1017.0,847.0,41.0,120.07083825265644,0.0,24.0,13.0,2.1666666666666665,11.076923076923078,Player_315
LS Livingstone,549.0,352.0,20.0,155.9659090909091,6.0,215.0,150.0,25.0,8.6,Player_316
Lalit Yadav,229.0,227.0,8.0,100.88105726872249,8.0,253.0,194.0,32.333333333333336,7.824742268041237,Player_317
M Ashwin,35.0,50.0,8.0,70.0,35.0,1129.0,873.0,145.5,7.759450171821306,Player_318
M Jansen,9.0,11.0,3.0,81.81818181818183,10.0,325.0,241.0,40.16666666666666,8.091286307053942,Player_319
M Kaif,259.0,258.0,16.0,100.3875968992248,0.0,0.0,0.0,0.0,0.0,Player_320
M Kartik,113.0,109.0,7.0,103.6697247706422,39.0,1418.0,1182.0,197.0,7.197969543147208,Player_321
M Klinger,73.0,78.0,4.0,93.5897435897436,0.0,0.0,0.0,0.0,0.0,Player_322
M Manhas,514.0,486.0,24.0,105.76131687242798,0.0,42.0,42.0,7.0,6.0,Player_323
M Markande,27.0,30.0,3.0,90.0,17.0,522.0,365.0,60.833333333333336,8.580821917808219,Player_324
M Morkel,126.0,93.0,11.0,135.48387096774192,88.0,2136.0,1699.0,283.1666666666667,7.543260741612713,Player_325
M Muralitharan,20.0,30.0,6.0,66.66666666666666,67.0,1765.0,1581.0,263.5,6.698292220113852,Player_326
M Ntini,11.0,19.0,1.0,57.89473684210527,8.0,257.0,213.0,35.5,7.23943661971831,Player_327
M Pathirana,0.0,0.0,0.0,0.0,2.0,56.0,48.0,8.0,7.0,Player_328
M Prasidh Krishna,9.0,24.0,2.0,37.5,54.0,1741.0,1231.0,205.16666666666663,8.48578391551584,Player_329
M Rawat,55.0,70.0,5.0,78.57142857142857,0.0,0.0,0.0,0.0,0.0,Player_330
M Shahrukh Khan,270.0,236.0,13.0,114.40677966101696,0.0,0.0,0.0,0.0,0.0,Player_331
M Theekshana,7.0,7.0,1.0,100.0,12.0,267.0,212.0,35.333333333333336,7.556603773584905,Player_332
M Vijay,2619.0,2208.0,97.0,118.61413043478262,0.0,49.0,37.0,6.166666666666667,7.945945945945946,Player_333
M Vohra,1073.0,852.0,47.0,125.93896713615024,0.0,0.0,0.0,0.0,0.0,Player_334
M de Lange,1.0,2.0,1.0,50.0,6.0,171.0,116.0,19.33333333333333,8.844827586206897,Player_335
MA Agarwal,2335.0,1803.0,102.0,129.5063782584581,0.0,0.0,0.0,0.0,0.0,Player_336
MA Khote,24.0,22.0,2.0,109.09090909090908,2.0,52.0,30.0,5.0,10.4,Player_337
MA Starc,96.0,98.0,6.0,97.95918367346938,39.0,725.0,612.0,102.0,7.107843137254902,Player_338
MA Wood,1.0,5.0,1.0,20.0,0.0,50.0,25.0,4.166666666666667,12.0,Player_339
MB Parmar,0.0,0.0,0.0,0.0,0.0,33.0,19.0,3.1666666666666665,10.421052631578949,Player_340
MC Henriques,1000.0,801.0,38.0,124.84394506866415,46.0,1302.0,979.0,163.16666666666666,7.979570990806946,Player_341
MC Juneja,125.0,134.0,7.0,93.28358208955224,0.0,0.0,0.0,0.0,0.0,Player_342
MD Mishra,237.0,213.0,15.0,111.26760563380284,0.0,0.0,0.0,0.0,0.0,Player_343
MDKJ Perera,14.0,13.0,2.0,107.6923076923077,0.0,0.0,0.0,0.0,0.0,Player_344
MEK Hussey,1977.0,1648.0,52.0,119.96359223300972,0.0,0.0,0.0,0.0,0.0,Player_345
MF Maharoof,177.0,124.0,10.0,142.74193548387098,33.0,532.0,441.0,73.5,7.238095238095238,Player_346
MG Johnson,167.0,168.0,14.0,99.40476190476193,66.0,1740.0,1301.0,216.83333333333331,8.024596464258263,Player_347
MG Neser,0.0,0.0,0.0,0.0,0.0,62.0,25.0,4.166666666666667,14.88,Player_348
MJ Clarke,98.0,96.0,6.0,102.08333333333331,3.0,72.0,66.0,11.0,6.545454545454546,Player_349
MJ Guptill,271.0,197.0,12.0,137.56345177664974,0.0,0.0,0.0,0.0,0.0,Player_350
MJ Henry,0.0,0.0,0.0,0.0,2.0,71.0,31.0,5.166666666666667,13.741935483870966,Player_351
MJ Lumb,278.0,198.0,10.0,140.4040404040404,0.0,0.0,0.0,0.0,0.0,Player_352
MJ McClenaghan,85.0,73.0,11.0,116.43835616438356,75.0,1839.0,1346.0,224.33333333333331,8.197622585438335,Player_353
MJ Santner,54.0,55.0,3.0,98.1818181818182,10.0,282.0,244.0,40.66666666666666,6.9344262295081975,Player_354
MK Lomror,267.0,214.0,13.0,124.76635514018692,1.0,92.0,73.0,12.166666666666666,7.561643835616438,Player_355
MK Pandey,3657.0,3106.0,122.0,117.73985833869928,0.0,0.0,0.0,0.0,0.0,Player_356
MK Tiwary,1695.0,1489.0,61.0,113.83478844862324,1.0,83.0,45.0,7.5,11.066666666666666,Player_357
ML Hayden,1107.0,839.0,28.0,131.94278903456495,0.0,0.0,0.0,0.0,0.0,Player_358
MM Ali,910.0,652.0,37.0,139.57055214723923,29.0,631.0,564.0,94.0,6.712765957446808,Player_359
MM Patel,39.0,41.0,5.0,95.1219512195122,82.0,1733.0,1382.0,230.33333333333331,7.523878437047757,Player_360
MM Sharma,122.0,120.0,14.0,101.66666666666666,100.0,2488.0,1795.0,299.1666666666667,8.316434540389972,Player_361
MN Samuels,161.0,174.0,12.0,92.52873563218392,10.0,285.0,219.0,36.5,7.808219178082192,Player_362
MN van Wyk,167.0,135.0,3.0,123.7037037037037,0.0,0.0,0.0,0.0,0.0,Player_363
MP Stoinis,1070.0,813.0,41.0,131.61131611316114,35.0,1072.0,675.0,112.5,9.528888888888888,Player_364
MR Marsh,476.0,394.0,20.0,120.81218274111676,24.0,528.0,407.0,67.83333333333333,7.783783783783784,Player_365
MS Bisla,798.0,737.0,37.0,108.27679782903662,0.0,0.0,0.0,0.0,0.0,Player_366
MS Dhoni,4978.0,3802.0,142.0,130.93108890057866,0.0,0.0,0.0,0.0,0.0,Player_367
MS Gony,99.0,76.0,9.0,130.26315789473685,39.0,1317.0,925.0,154.16666666666666,8.542702702702703,Player_368
MS Wade,179.0,178.0,12.0,100.561797752809,0.0,0.0,0.0,0.0,0.0,Player_369
MV Boucher,394.0,318.0,15.0,123.89937106918238,0.0,0.0,0.0,0.0,0.0,Player_370
Mandeep Singh,1692.0,1402.0,82.0,120.68473609129816,0.0,26.0,12.0,2.0,13.0,Player_371
Mashrafe Mortaza,2.0,2.0,0.0,100.0,1.0,59.0,28.0,4.666666666666667,12.642857142857142,Player_372
Misbah-ul-Haq,117.0,82.0,9.0,142.6829268292683,0.0,0.0,0.0,0.0,0.0,Player_373
Mohammad Ashraful,2.0,12.0,1.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,Player_374
Mohammad Asif,3.0,6.0,2.0,50.0,9.0,307.0,199.0,33.166666666666664,9.256281407035177,Player_375
Mohammad Hafeez,64.0,84.0,8.0,76.19047619047619,2.0,71.0,63.0,10.5,6.761904761904762,Player_376
Mohammad Nabi,186.0,126.0,13.0,147.61904761904762,13.0,417.0,345.0,57.5,7.252173913043478,Player_377
Mohammed Shami,69.0,74.0,11.0,93.24324324324324,116.0,2954.0,2118.0,353.0,8.36827195467422,Player_378
Mohammed Siraj,96.0,111.0,8.0,86.48648648648648,61.0,1992.0,1402.0,233.66666666666663,8.524964336661911,Player_379
Mohsin Khan,23.0,19.0,1.0,121.05263157894736,14.0,202.0,206.0,34.333333333333336,5.883495145631067,Player_380
Monu Kumar,0.0,0.0,0.0,0.0,0.0,20.0,16.0,2.6666666666666665,7.5,Player_381
Mujeeb Ur Rahman,12.0,15.0,3.0,80.0,20.0,598.0,452.0,75.33333333333333,7.938053097345133,Player_382
Mukesh Choudhary,6.0,6.0,0.0,100.0,16.0,425.0,291.0,48.5,8.762886597938145,Player_383
Mustafizur Rahman,12.0,22.0,1.0,54.54545454545454,55.0,1389.0,1086.0,181.0,7.6740331491712706,Player_384
N Jagadeesan,73.0,71.0,3.0,102.8169014084507,0.0,0.0,0.0,0.0,0.0,Player_385
N Pooran,912.0,630.0,37.0,144.76190476190476,0.0,0.0,0.0,0.0,0.0,Player_386
N Rana,2181.0,1677.0,79.0,130.05366726296958,7.0,178.0,131.0,21.83333333333333,8.15267175572519,Player_387
N Saini,140.0,143.0,11.0,97.9020979020979,0.0,0.0,0.0,0.0,0.0,Player_388
NB Singh,0.0,0.0,0.0,0.0,1.0,18.0,25.0,4.166666666666667,4.319999999999999,Player_389
ND Doshi,0.0,13.0,1.0,0.0,2.0,79.0,57.0,9.5,8.31578947368421,Player_390
NJ Maddinson,20.0,21.0,3.0,95.23809523809524,0.0,0.0,0.0,0.0,0.0,Player_391
NJ Rimmington,1.0,1.0,0.0,100.0,0.0,20.0,18.0,3.0,6.666666666666667,Player_392
NK Patel,121.0,124.0,5.0,97.58064516129032,0.0,0.0,0.0,0.0,0.0,Player_393
NL McCullum,26.0,23.0,3.0,113.04347826086956,0.0,35.0,30.0,5.0,7.0,Player_394
NLTC Perera,424.0,326.0,24.0,130.06134969325154,37.0,1031.0,715.0,119.16666666666669,8.651748251748252,Player_395
NM Coulter-Nile,82.0,75.0,10.0,109.33333333333331,52.0,1125.0,892.0,148.66666666666666,7.567264573991032,Player_396
NS Naik,31.0,53.0,4.0,58.490566037735846,0.0,0.0,0.0,0.0,0.0,Player_397
NT Ellis,18.0,19.0,2.0,94.73684210526316,5.0,148.0,108.0,18.0,8.222222222222221,Player_398
NV Ojha,1554.0,1360.0,74.0,114.26470588235291,0.0,0.0,0.0,0.0,0.0,Player_399
Navdeep Saini,33.0,38.0,4.0,86.8421052631579,23.0,928.0,657.0,109.5,8.474885844748858,Player_400
O Thomas,0.0,0.0,0.0,0.0,5.0,85.0,63.0,10.5,8.095238095238095,Player_401
OA Shah,506.0,405.0,13.0,124.93827160493828,0.0,0.0,0.0,0.0,0.0,Player_402
OC McCoy,8.0,5.0,0.0,160.0,11.0,242.0,173.0,28.83333333333333,8.39306358381503,Player_403
OF Smith,51.0,50.0,3.0,102.0,7.0,179.0,95.0,15.833333333333334,11.305263157894736,Player_404
P Amarnath,0.0,0.0,0.0,0.0,7.0,241.0,132.0,22.0,10.954545454545457,Player_405
P Awana,5.0,14.0,3.0,35.714285714285715,43.0,1046.0,774.0,129.0,8.108527131782946,Player_406
P Chopra,8.0,6.0,1.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,Player_407
P Dogra,127.0,141.0,12.0,90.0709219858156,0.0,0.0,0.0,0.0,0.0,Player_408
P Dubey,7.0,13.0,0.0,53.84615384615385,0.0,72.0,48.0,8.0,9.0,Player_409
P Kumar,340.0,323.0,34.0,105.26315789473684,102.0,3342.0,2637.0,439.5,7.604095563139932,Player_410
P Negi,365.0,301.0,26.0,121.2624584717608,38.0,954.0,733.0,122.16666666666669,7.80900409276944,Player_411
P Parameswaran,1.0,3.0,0.0,33.33333333333333,9.0,226.0,159.0,26.5,8.528301886792454,Player_412
P Prasanth,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,18.0,Player_413
P Ray Barman,19.0,25.0,1.0,76.0,0.0,56.0,24.0,4.0,14.0,Player_414
P Sahu,19.0,13.0,0.0,146.15384615384613,3.0,152.0,107.0,17.833333333333332,8.52336448598131,Player_415
P Simran Singh,64.0,67.0,6.0,95.52238805970148,0.0,0.0,0.0,0.0,0.0,Player_416
P Suyal,0.0,0.0,0.0,0.0,2.0,154.0,107.0,17.833333333333332,8.63551401869159,Player_417
PA Patel,2848.0,2442.0,127.0,116.62571662571663,0.0,0.0,0.0,0.0,0.0,Player_418
PA Reddy,164.0,167.0,10.0,98.20359281437123,0.0,0.0,0.0,0.0,0.0,Player_419
PBB Rajapaksa,206.0,137.0,9.0,150.36496350364962,0.0,0.0,0.0,0.0,0.0,Player_420
PC Valthaty,505.0,432.0,22.0,116.89814814814814,7.0,207.0,153.0,25.5,8.117647058823529,Player_421
PD Collingwood,203.0,159.0,4.0,127.67295597484276,5.0,101.0,90.0,15.0,6.733333333333333,Player_422
PH Solanki,0.0,0.0,0.0,0.0,2.0,39.0,36.0,6.0,6.5,Player_423
PJ Cummins,379.0,260.0,22.0,145.76923076923077,48.0,1405.0,995.0,165.83333333333334,8.472361809045225,Player_424
PJ Sangwan,26.0,47.0,8.0,55.319148936170215,44.0,1267.0,905.0,150.83333333333334,8.4,Player_425
PK Garg,251.0,224.0,16.0,112.05357142857142,0.0,0.0,0.0,0.0,0.0,Player_426
PM Sarvesh Kumar,1.0,2.0,0.0,50.0,1.0,42.0,31.0,5.166666666666667,8.129032258064516,Player_427
PN Mankad,4.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,Player_428
PP Chawla,584.0,543.0,51.0,107.55064456721914,165.0,4368.0,3309.0,551.5,7.920217588395285,Player_429
PP Ojha,16.0,45.0,10.0,35.55555555555556,99.0,2399.0,1945.0,324.1666666666667,7.40051413881748,Player_430
PP Shaw,1588.0,1106.0,61.0,143.58047016274864,0.0,0.0,0.0,0.0,0.0,Player_431
PR Shah,92.0,97.0,8.0,94.84536082474226,0.0,0.0,0.0,0.0,0.0,Player_432
PSP Handscomb,6.0,12.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,Player_433
PV Tambe,18.0,39.0,1.0,46.15384615384615,28.0,866.0,674.0,112.33333333333331,7.70919881305638,Player_434
PVD Chameera,43.0,32.0,3.0,134.375,11.0,393.0,278.0,46.333333333333336,8.482014388489208,Player_435
PWH de Silva,39.0,50.0,8.0,78.0,27.0,499.0,382.0,63.66666666666666,7.837696335078534,Player_436
Pankaj Singh,7.0,12.0,2.0,58.333333333333336,11.0,472.0,311.0,51.833333333333336,9.106109324758842,Player_437
Parvez Rasool,17.0,20.0,2.0,85.0,4.0,273.0,200.0,33.333333333333336,8.19,Player_438
Q de Kock,2767.0,2113.0,86.0,130.9512541410317,0.0,0.0,0.0,0.0,0.0,Player_439
R Ashwin,647.0,567.0,48.0,114.10934744268076,174.0,4596.0,4024.0,670.6666666666666,6.852882703777336,Player_440
R Bhatia,342.0,290.0,29.0,117.9310344827586,82.0,2059.0,1661.0,276.8333333333333,7.437688139674895,Player_441
R Bishnoi,19.0,17.0,3.0,111.76470588235294,0.0,0.0,0.0,0.0,0.0,Player_442
R Dhawan,190.0,176.0,9.0,107.95454545454544,26.0,819.0,632.0,105.33333333333331,7.775316455696203,Player_443
R Dravid,2174.0,1918.0,77.0,113.34723670490096,0.0,0.0,0.0,0.0,0.0,Player_444
R McLaren,159.0,178.0,8.0,89.32584269662921,14.0,558.0,372.0,62.0,9.0,Player_445
R Ninan,3.0,6.0,1.0,50.0,3.0,65.0,36.0,6.0,10.833333333333334,Player_446
R Parag,522.0,434.0,29.0,120.27649769585254,5.0,280.0,162.0,27.0,10.37037037037037,Player_447
R Powell,250.0,174.0,11.0,143.67816091954023,0.0,17.0,7.0,1.1666666666666667,14.571428571428571,Player_448
R Rampaul,51.0,52.0,5.0,98.07692307692308,17.0,319.0,278.0,46.333333333333336,6.884892086330935,Player_449
R Sai Kishore,0.0,0.0,0.0,0.0,6.0,122.0,98.0,16.333333333333332,7.469387755102042,Player_450
R Sanjay Yadav,0.0,2.0,1.0,0.0,0.0,23.0,14.0,2.333333333333333,9.857142857142856,Player_451
R Sathish,270.0,236.0,16.0,114.40677966101696,6.0,233.0,144.0,24.0,9.708333333333334,Player_452
R Sharma,66.0,77.0,11.0,85.71428571428571,42.0,1100.0,935.0,155.83333333333334,7.0588235294117645,Player_453
R Shepherd,58.0,43.0,3.0,134.88372093023256,4.0,98.0,57.0,9.5,10.31578947368421,Player_454
R Shukla,19.0,23.0,2.0,82.6086956521739,7.0,217.0,130.0,21.666666666666668,10.015384615384615,Player_455
R Tewatia,738.0,588.0,31.0,125.51020408163264,36.0,1102.0,852.0,142.0,7.76056338028169,Player_456
R Vinay Kumar,310.0,289.0,26.0,107.26643598615917,127.0,3041.0,2186.0,364.3333333333333,8.346752058554438,Player_457
RA Bawa,11.0,14.0,2.0,78.57142857142857,0.0,0.0,0.0,0.0,0.0,Player_458
RA Jadeja,2502.0,2049.0,100.0,122.10834553440704,141.0,4114.0,3262.0,543.6666666666666,7.5671367259350095,Player_459
RA Shaikh,0.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,11.0,Player_460
RA Tripathi,1798.0,1312.0,64.0,137.04268292682926,0.0,12.0,6.0,1.0,12.0,Player_461
RD Chahar,108.0,102.0,13.0,105.88235294117648,58.0,1497.0,1207.0,201.16666666666663,7.441590720795361,Player_462
RD Gaikwad,1207.0,945.0,32.0,127.72486772486774,0.0,0.0,0.0,0.0,0.0,Player_463
RE Levi,83.0,74.0,6.0,112.16216216216218,0.0,0.0,0.0,0.0,0.0,Player_464
RE van der Merwe,159.0,144.0,12.0,110.41666666666669,25.0,515.0,455.0,75.83333333333333,6.791208791208792,Player_465
RG More,2.0,2.0,0.0,100.0,1.0,63.0,37.0,6.166666666666667,10.216216216216216,Player_466
RG Sharma,5881.0,4632.0,203.0,126.96459412780656,16.0,462.0,349.0,58.16666666666666,7.94269340974212,Player_467
RJ Harris,117.0,112.0,12.0,104.46428571428572,47.0,1085.0,865.0,144.16666666666666,7.526011560693642,Player_468
RJ Peterson,32.0,32.0,3.0,100.0,3.0,70.0,48.0,8.0,8.75,Player_469
RJ Quiney,103.0,105.0,7.0,98.09523809523807,0.0,0.0,0.0,0.0,0.0,Player_470
RK Bhui,7.0,18.0,2.0,38.88888888888889,0.0,0.0,0.0,0.0,0.0,Player_471
RK Singh,251.0,204.0,12.0,123.03921568627452,0.0,0.0,0.0,0.0,0.0,Player_472
RM Patidar,404.0,297.0,10.0,136.02693602693603,0.0,0.0,0.0,0.0,0.0,Player_473
RN ten Doeschate,326.0,238.0,17.0,136.9747899159664,3.0,94.0,83.0,13.833333333333334,6.795180722891566,Player_474
RP Meredith,0.0,1.0,1.0,0.0,14.0,412.0,289.0,48.16666666666666,8.55363321799308,Player_475
RP Singh,52.0,78.0,15.0,66.66666666666666,100.0,2417.0,1874.0,312.3333333333333,7.738527214514408,Player_476
RR Bhatkal,0.0,2.0,2.0,0.0,0.0,35.0,12.0,2.0,17.5,Player_477
RR Bose,0.0,0.0,0.0,0.0,0.0,24.0,12.0,2.0,12.0,Player_478
RR Pant,2851.0,2000.0,85.0,142.55,0.0,0.0,0.0,0.0,0.0,Player_479
RR Powar,67.0,64.0,3.0,104.6875,15.0,538.0,443.0,73.83333333333333,7.286681715575622,Player_480
RR Raje,20.0,18.0,1.0,111.11111111111111,7.0,214.0,144.0,24.0,8.916666666666666,Player_481
RR Rossouw,53.0,51.0,6.0,103.921568627451,0.0,0.0,0.0,0.0,0.0,Player_482
RR Sarwan,73.0,78.0,3.0,93.5897435897436,0.0,0.0,0.0,0.0,0.0,Player_483
RS Bopara,531.0,468.0,19.0,113.46153846153844,13.0,301.0,213.0,35.5,8.47887323943662,Player_484
RS Gavaskar,2.0,8.0,1.0,25.0,0.0,8.0,6.0,1.0,8.0,Player_485
RS Sodhi,4.0,2.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,Player_486
RT Ponting,91.0,129.0,8.0,70.54263565891473,0.0,0.0,0.0,0.0,0.0,Player_487
RV Gomez,50.0,53.0,7.0,94.33962264150944,6.0,130.0,97.0,16.166666666666668,8.041237113402062,Player_488
RV Patel,31.0,32.0,2.0,96.875,0.0,22.0,20.0,3.333333333333333,6.6,Player_489
RV Uthappa,4954.0,3927.0,184.0,126.15227909345556,0.0,0.0,0.0,0.0,0.0,Player_490
RW Price,0.0,0.0,0.0,0.0,0.0,33.0,18.0,3.0,11.0,Player_491
